"ensembl_gene_id","gene_biotype"
"ENSG00000227255","unprocessed_pseudogene"
"ENSG00000227256","lncRNA"
"ENSG00000227257","processed_pseudogene"
"ENSG00000227259","processed_pseudogene"
"ENSG00000227261","processed_pseudogene"
"ENSG00000227262","unprocessed_pseudogene"
"ENSG00000227264","processed_pseudogene"
"ENSG00000227269","lncRNA"
"ENSG00000227270","unprocessed_pseudogene"
"ENSG00000227271","processed_pseudogene"
"ENSG00000227278","lncRNA"
"ENSG00000227279","lncRNA"
"ENSG00000227282","lncRNA"
"ENSG00000227291","processed_pseudogene"
"ENSG00000227292","lncRNA"
"ENSG00000227293","lncRNA"
"ENSG00000227294","lncRNA"
"ENSG00000227295","processed_pseudogene"
"ENSG00000227297","lncRNA"
"ENSG00000227298","processed_pseudogene"
"ENSG00000227300","transcribed_unprocessed_pseudogene"
"ENSG00000227301","lncRNA"
"ENSG00000227302","unprocessed_pseudogene"
"ENSG00000227303","lncRNA"
"ENSG00000227304","transcribed_processed_pseudogene"
"ENSG00000227306","lncRNA"
"ENSG00000227307","lncRNA"
"ENSG00000227308","lncRNA"
"ENSG00000227313","lncRNA"
"ENSG00000227329","processed_pseudogene"
"ENSG00000227330","lncRNA"
"ENSG00000227336","lncRNA"
"ENSG00000227338","lncRNA"
"ENSG00000227352","lncRNA"
"ENSG00000227353","processed_pseudogene"
"ENSG00000227358","processed_pseudogene"
"ENSG00000227364","lncRNA"
"ENSG00000227365","lncRNA"
"ENSG00000227367","unprocessed_pseudogene"
"ENSG00000227368","processed_pseudogene"
"ENSG00000227370","processed_pseudogene"
"ENSG00000227371","processed_pseudogene"
"ENSG00000227372","transcribed_unitary_pseudogene"
"ENSG00000227374","lncRNA"
"ENSG00000227382","processed_pseudogene"
"ENSG00000227386","lncRNA"
"ENSG00000227388","lncRNA"
"ENSG00000227391","processed_pseudogene"
"ENSG00000227393","processed_pseudogene"
"ENSG00000227400","lncRNA"
"ENSG00000227406","processed_pseudogene"
"ENSG00000227407","lncRNA"
"ENSG00000227413","processed_pseudogene"
"ENSG00000227416","processed_pseudogene"
"ENSG00000227417","processed_pseudogene"
"ENSG00000227421","lncRNA"
"ENSG00000227425","processed_pseudogene"
"ENSG00000227427","processed_pseudogene"
"ENSG00000227432","lncRNA"
"ENSG00000227434","processed_pseudogene"
"ENSG00000227436","processed_pseudogene"
"ENSG00000227438","lncRNA"
"ENSG00000227440","processed_pseudogene"
"ENSG00000227444","unprocessed_pseudogene"
"ENSG00000227447","unprocessed_pseudogene"
"ENSG00000227449","transcribed_unprocessed_pseudogene"
"ENSG00000227454","unprocessed_pseudogene"
"ENSG00000227455","lncRNA"
"ENSG00000227459","lncRNA"
"ENSG00000227465","processed_pseudogene"
"ENSG00000227475","lncRNA"
"ENSG00000227479","lncRNA"
"ENSG00000227481","lncRNA"
"ENSG00000227482","lncRNA"
"ENSG00000227484","lncRNA"
"ENSG00000227485","lncRNA"
"ENSG00000227486","lncRNA"
"ENSG00000227487","lncRNA"
"ENSG00000227489","lncRNA"
"ENSG00000227491","processed_pseudogene"
"ENSG00000227492","lncRNA"
"ENSG00000227493","unprocessed_pseudogene"
"ENSG00000227497","processed_pseudogene"
"ENSG00000227498","lncRNA"
"ENSG00000227499","processed_pseudogene"
"ENSG00000227509","lncRNA"
"ENSG00000227511","unprocessed_pseudogene"
"ENSG00000227512","lncRNA"
"ENSG00000227513","processed_pseudogene"
"ENSG00000227514","processed_pseudogene"
"ENSG00000227516","lncRNA"
"ENSG00000227518","lncRNA"
"ENSG00000227519","lncRNA"
"ENSG00000227527","lncRNA"
"ENSG00000227531","lncRNA"
"ENSG00000227532","processed_pseudogene"
"ENSG00000227535","lncRNA"
"ENSG00000227537","processed_pseudogene"
"ENSG00000227538","processed_pseudogene"
"ENSG00000227541","processed_pseudogene"
"ENSG00000227545","processed_pseudogene"
"ENSG00000227549","lncRNA"
"ENSG00000227554","lncRNA"
"ENSG00000227556","unprocessed_pseudogene"
"ENSG00000227562","lncRNA"
"ENSG00000227563","processed_pseudogene"
"ENSG00000227568","processed_pseudogene"
"ENSG00000227573","processed_pseudogene"
"ENSG00000227574","lncRNA"
"ENSG00000227581","processed_pseudogene"
"ENSG00000227585","processed_pseudogene"
"ENSG00000227589","lncRNA"
"ENSG00000227590","processed_pseudogene"
"ENSG00000227593","processed_pseudogene"
"ENSG00000227602","lncRNA"
"ENSG00000227604","processed_pseudogene"
"ENSG00000227606","lncRNA"
"ENSG00000227607","processed_pseudogene"
"ENSG00000227616","unprocessed_pseudogene"
"ENSG00000227623","processed_pseudogene"
"ENSG00000227625","processed_pseudogene"
"ENSG00000227629","unprocessed_pseudogene"
"ENSG00000227632","unprocessed_pseudogene"
"ENSG00000227644","processed_pseudogene"
"ENSG00000227653","processed_pseudogene"
"ENSG00000227658","lncRNA"
"ENSG00000227660","lncRNA"
"ENSG00000227663","processed_pseudogene"
"ENSG00000227666","processed_pseudogene"
"ENSG00000227673","lncRNA"
"ENSG00000227678","lncRNA"
"ENSG00000227679","processed_pseudogene"
"ENSG00000227680","lncRNA"
"ENSG00000227682","transcribed_processed_pseudogene"
"ENSG00000227683","lncRNA"
"ENSG00000227687","lncRNA"
"ENSG00000227698","lncRNA"
"ENSG00000227700","processed_pseudogene"
"ENSG00000227702","lncRNA"
"ENSG00000227704","lncRNA"
"ENSG00000227705","lncRNA"
"ENSG00000227706","lncRNA"
"ENSG00000227708","lncRNA"
"ENSG00000227709","processed_pseudogene"
"ENSG00000227710","unprocessed_pseudogene"
"ENSG00000227711","unprocessed_pseudogene"
"ENSG00000227712","lncRNA"
"ENSG00000227713","lncRNA"
"ENSG00000227716","lncRNA"
"ENSG00000227718","lncRNA"
"ENSG00000227719","lncRNA"
"ENSG00000227722","transcribed_processed_pseudogene"
"ENSG00000227723","lncRNA"
"ENSG00000227726","lncRNA"
"ENSG00000227728","unprocessed_pseudogene"
"ENSG00000227734","lncRNA"
"ENSG00000227737","transcribed_unprocessed_pseudogene"
"ENSG00000227738","processed_pseudogene"
"ENSG00000227742","transcribed_unitary_pseudogene"
"ENSG00000227743","lncRNA"
"ENSG00000227745","unprocessed_pseudogene"
"ENSG00000227748","lncRNA"
"ENSG00000227753","processed_pseudogene"
"ENSG00000227755","transcribed_processed_pseudogene"
"ENSG00000227757","lncRNA"
"ENSG00000227758","unprocessed_pseudogene"
"ENSG00000227762","unprocessed_pseudogene"
"ENSG00000227765","processed_pseudogene"
"ENSG00000227766","unprocessed_pseudogene"
"ENSG00000227769","lncRNA"
"ENSG00000227773","lncRNA"
"ENSG00000227775","transcribed_processed_pseudogene"
"ENSG00000227776","processed_pseudogene"
"ENSG00000227779","processed_pseudogene"
"ENSG00000227782","lncRNA"
"ENSG00000227784","processed_pseudogene"
"ENSG00000227785","processed_pseudogene"
"ENSG00000227790","transcribed_unprocessed_pseudogene"
"ENSG00000227799","processed_pseudogene"
"ENSG00000227802","transcribed_processed_pseudogene"
"ENSG00000227803","lncRNA"
"ENSG00000227814","processed_pseudogene"
"ENSG00000227817","unprocessed_pseudogene"
"ENSG00000227818","lncRNA"
"ENSG00000227824","lncRNA"
"ENSG00000227825","transcribed_processed_pseudogene"
"ENSG00000227832","processed_pseudogene"
"ENSG00000227834","processed_pseudogene"
"ENSG00000227835","transcribed_unprocessed_pseudogene"
"ENSG00000227838","lncRNA"
"ENSG00000227840","unprocessed_pseudogene"
"ENSG00000227842","processed_pseudogene"
"ENSG00000227848","lncRNA"
"ENSG00000227851","lncRNA"
"ENSG00000227854","processed_pseudogene"
"ENSG00000227855","transcribed_unprocessed_pseudogene"
"ENSG00000227862","processed_pseudogene"
"ENSG00000227864","processed_pseudogene"
"ENSG00000227871","unprocessed_pseudogene"
"ENSG00000227873","processed_pseudogene"
"ENSG00000227880","lncRNA"
"ENSG00000227882","processed_pseudogene"
"ENSG00000227888","lncRNA"
"ENSG00000227893","lncRNA"
"ENSG00000227905","processed_pseudogene"
"ENSG00000227907","lncRNA"
"ENSG00000227910","transcribed_processed_pseudogene"
"ENSG00000227911","lncRNA"
"ENSG00000227912","lncRNA"
"ENSG00000227914","lncRNA"
"ENSG00000227917","lncRNA"
"ENSG00000227919","unprocessed_pseudogene"
"ENSG00000227920","lncRNA"
"ENSG00000227923","processed_pseudogene"
"ENSG00000227924","processed_pseudogene"
"ENSG00000227930","lncRNA"
"ENSG00000227932","transcribed_unitary_pseudogene"
"ENSG00000227933","lncRNA"
"ENSG00000227935","lncRNA"
"ENSG00000227938","lncRNA"
"ENSG00000227945","lncRNA"
"ENSG00000227949","processed_pseudogene"
"ENSG00000227952","processed_pseudogene"
"ENSG00000227953","lncRNA"
"ENSG00000227958","lncRNA"
"ENSG00000227959","lncRNA"
"ENSG00000227960","lncRNA"
"ENSG00000227962","processed_pseudogene"
"ENSG00000227971","processed_pseudogene"
"ENSG00000227981","lncRNA"
"ENSG00000227986","unprocessed_pseudogene"
"ENSG00000227987","lncRNA"
"ENSG00000227988","processed_pseudogene"
"ENSG00000227992","processed_pseudogene"
"ENSG00000227994","processed_pseudogene"
"ENSG00000228004","processed_pseudogene"
"ENSG00000228005","lncRNA"
"ENSG00000228008","lncRNA"
"ENSG00000228014","processed_pseudogene"
"ENSG00000228015","processed_pseudogene"
"ENSG00000228019","unprocessed_pseudogene"
"ENSG00000228020","processed_pseudogene"
"ENSG00000228027","lncRNA"
"ENSG00000228028","lncRNA"
"ENSG00000228031","lncRNA"
"ENSG00000228034","processed_pseudogene"
"ENSG00000228036","processed_pseudogene"
"ENSG00000228039","processed_pseudogene"
"ENSG00000228040","processed_pseudogene"
"ENSG00000228041","processed_pseudogene"
"ENSG00000228042","processed_pseudogene"
"ENSG00000228045","processed_pseudogene"
"ENSG00000228048","lncRNA"
"ENSG00000228050","processed_pseudogene"
"ENSG00000228051","processed_pseudogene"
"ENSG00000228054","processed_pseudogene"
"ENSG00000228056","processed_pseudogene"
"ENSG00000228064","lncRNA"
"ENSG00000228072","lncRNA"
"ENSG00000228073","lncRNA"
"ENSG00000228074","processed_pseudogene"
"ENSG00000228076","processed_pseudogene"
"ENSG00000228078","unprocessed_pseudogene"
"ENSG00000228079","lncRNA"
"ENSG00000228081","processed_pseudogene"
"ENSG00000228082","lncRNA"
"ENSG00000228084","lncRNA"
"ENSG00000228085","processed_pseudogene"
"ENSG00000228086","lncRNA"
"ENSG00000228095","processed_pseudogene"
"ENSG00000228098","processed_pseudogene"
"ENSG00000228108","lncRNA"
"ENSG00000228111","processed_pseudogene"
"ENSG00000228112","processed_pseudogene"
"ENSG00000228113","lncRNA"
"ENSG00000228115","lncRNA"
"ENSG00000228120","lncRNA"
"ENSG00000228122","processed_pseudogene"
"ENSG00000228124","lncRNA"
"ENSG00000228125","processed_pseudogene"
"ENSG00000228132","processed_pseudogene"
"ENSG00000228134","processed_pseudogene"
"ENSG00000228136","lncRNA"
"ENSG00000228137","lncRNA"
"ENSG00000228141","transcribed_unitary_pseudogene"
"ENSG00000228142","lncRNA"
"ENSG00000228143","processed_pseudogene"
"ENSG00000228144","protein_coding"
"ENSG00000228146","transcribed_unitary_pseudogene"
"ENSG00000228153","lncRNA"
"ENSG00000228154","processed_pseudogene"
"ENSG00000228156","lncRNA"
"ENSG00000228157","lncRNA"
"ENSG00000228160","lncRNA"
"ENSG00000228161","unprocessed_pseudogene"
"ENSG00000228162","lncRNA"
"ENSG00000228165","lncRNA"
"ENSG00000228167","processed_pseudogene"
"ENSG00000228169","processed_pseudogene"
"ENSG00000228170","lncRNA"
"ENSG00000228172","lncRNA"
"ENSG00000228173","lncRNA"
"ENSG00000228174","lncRNA"
"ENSG00000228176","lncRNA"
"ENSG00000228181","processed_pseudogene"
"ENSG00000228184","processed_pseudogene"
"ENSG00000228191","processed_pseudogene"
"ENSG00000228193","processed_pseudogene"
"ENSG00000228194","processed_pseudogene"
"ENSG00000228195","processed_pseudogene"
"ENSG00000228201","lncRNA"
"ENSG00000228204","lncRNA"
"ENSG00000228207","unprocessed_pseudogene"
"ENSG00000228209","processed_pseudogene"
"ENSG00000228215","lncRNA"
"ENSG00000228216","lncRNA"
"ENSG00000228217","processed_pseudogene"
"ENSG00000228222","lncRNA"
"ENSG00000228225","processed_pseudogene"
"ENSG00000228226","lncRNA"
"ENSG00000228229","lncRNA"
"ENSG00000228231","lncRNA"
"ENSG00000228234","processed_pseudogene"
"ENSG00000228235","lncRNA"
"ENSG00000228238","processed_pseudogene"
"ENSG00000228239","lncRNA"
"ENSG00000228242","lncRNA"
"ENSG00000228248","processed_pseudogene"
"ENSG00000228251","lncRNA"
"ENSG00000228252","transcribed_unitary_pseudogene"
"ENSG00000228255","lncRNA"
"ENSG00000228257","unprocessed_pseudogene"
"ENSG00000228259","unprocessed_pseudogene"
"ENSG00000228261","lncRNA"
"ENSG00000228272","lncRNA"
"ENSG00000228274","lncRNA"
"ENSG00000228275","lncRNA"
"ENSG00000228280","lncRNA"
"ENSG00000228283","transcribed_processed_pseudogene"
"ENSG00000228285","processed_pseudogene"
"ENSG00000228286","processed_pseudogene"
"ENSG00000228289","processed_pseudogene"
"ENSG00000228291","processed_pseudogene"
"ENSG00000228292","processed_pseudogene"
"ENSG00000228293","lncRNA"
"ENSG00000228294","transcribed_unprocessed_pseudogene"
"ENSG00000228295","lncRNA"
"ENSG00000228303","unprocessed_pseudogene"
"ENSG00000228312","processed_pseudogene"
"ENSG00000228314","transcribed_unprocessed_pseudogene"
"ENSG00000228318","lncRNA"
"ENSG00000228322","lncRNA"
"ENSG00000228323","lncRNA"
"ENSG00000228327","transcribed_unprocessed_pseudogene"
"ENSG00000228330","processed_pseudogene"
"ENSG00000228343","lncRNA"
"ENSG00000228347","processed_pseudogene"
"ENSG00000228348","processed_pseudogene"
"ENSG00000228351","lncRNA"
"ENSG00000228353","lncRNA"
"ENSG00000228354","processed_pseudogene"
"ENSG00000228355","lncRNA"
"ENSG00000228361","lncRNA"
"ENSG00000228365","lncRNA"
"ENSG00000228368","lncRNA"
"ENSG00000228372","lncRNA"
"ENSG00000228376","transcribed_processed_pseudogene"
"ENSG00000228379","lncRNA"
"ENSG00000228380","processed_pseudogene"
"ENSG00000228384","lncRNA"
"ENSG00000228391","lncRNA"
"ENSG00000228392","lncRNA"
"ENSG00000228403","lncRNA"
"ENSG00000228404","lncRNA"
"ENSG00000228408","lncRNA"
"ENSG00000228409","transcribed_unprocessed_pseudogene"
"ENSG00000228411","processed_pseudogene"
"ENSG00000228415","processed_pseudogene"
"ENSG00000228417","lncRNA"
"ENSG00000228420","lncRNA"
"ENSG00000228421","lncRNA"
"ENSG00000228423","lncRNA"
"ENSG00000228426","lncRNA"
"ENSG00000228430","transcribed_unprocessed_pseudogene"
"ENSG00000228432","transcribed_processed_pseudogene"
"ENSG00000228438","processed_pseudogene"
"ENSG00000228444","lncRNA"
"ENSG00000228445","unprocessed_pseudogene"
"ENSG00000228446","processed_pseudogene"
"ENSG00000228450","processed_pseudogene"
"ENSG00000228451","transcribed_processed_pseudogene"
"ENSG00000228452","lncRNA"
"ENSG00000228453","processed_pseudogene"
"ENSG00000228459","lncRNA"
"ENSG00000228460","unprocessed_pseudogene"
"ENSG00000228464","processed_pseudogene"
"ENSG00000228465","unprocessed_pseudogene"
"ENSG00000228467","lncRNA"
"ENSG00000228470","lncRNA"
"ENSG00000228471","processed_pseudogene"
"ENSG00000228473","processed_pseudogene"
"ENSG00000228478","lncRNA"
"ENSG00000228480","unprocessed_pseudogene"
"ENSG00000228481","lncRNA"
"ENSG00000228482","lncRNA"
"ENSG00000228485","lncRNA"
"ENSG00000228487","lncRNA"
"ENSG00000228488","lncRNA"
"ENSG00000228492","processed_pseudogene"
"ENSG00000228503","lncRNA"
"ENSG00000228505","lncRNA"
"ENSG00000228507","processed_pseudogene"
"ENSG00000228510","processed_pseudogene"
"ENSG00000228518","processed_pseudogene"
"ENSG00000228521","lncRNA"
"ENSG00000228522","transcribed_unprocessed_pseudogene"
"ENSG00000228525","processed_pseudogene"
"ENSG00000228527","lncRNA"
"ENSG00000228530","processed_pseudogene"
"ENSG00000228536","lncRNA"
"ENSG00000228538","lncRNA"
"ENSG00000228539","lncRNA"
"ENSG00000228540","lncRNA"
"ENSG00000228541","lncRNA"
"ENSG00000228547","unprocessed_pseudogene"
"ENSG00000228548","lncRNA"
"ENSG00000228550","processed_pseudogene"
"ENSG00000228551","processed_pseudogene"
"ENSG00000228553","lncRNA"
"ENSG00000228554","lncRNA"
"ENSG00000228560","lncRNA"
"ENSG00000228563","lncRNA"
"ENSG00000228572","unprocessed_pseudogene"
"ENSG00000228573","lncRNA"
"ENSG00000228577","lncRNA"
"ENSG00000228578","unprocessed_pseudogene"
"ENSG00000228585","processed_pseudogene"
"ENSG00000228586","lncRNA"
"ENSG00000228587","lncRNA"
"ENSG00000228593","unprocessed_pseudogene"
"ENSG00000228596","lncRNA"
"ENSG00000228600","processed_pseudogene"
"ENSG00000228601","processed_pseudogene"
"ENSG00000228604","lncRNA"
"ENSG00000228611","processed_pseudogene"
"ENSG00000228613","lncRNA"
"ENSG00000228615","processed_pseudogene"
"ENSG00000228618","lncRNA"
"ENSG00000228620","lncRNA"
"ENSG00000228622","lncRNA"
"ENSG00000228625","lncRNA"
"ENSG00000228626","unprocessed_pseudogene"
"ENSG00000228634","lncRNA"
"ENSG00000228638","transcribed_processed_pseudogene"
"ENSG00000228643","lncRNA"
"ENSG00000228645","processed_pseudogene"
"ENSG00000228655","lncRNA"
"ENSG00000228658","lncRNA"
"ENSG00000228663","processed_pseudogene"
"ENSG00000228667","processed_pseudogene"
"ENSG00000228669","lncRNA"
"ENSG00000228674","processed_pseudogene"
"ENSG00000228675","lncRNA"
"ENSG00000228679","lncRNA"
"ENSG00000228680","lncRNA"
"ENSG00000228681","processed_pseudogene"
"ENSG00000228683","lncRNA"
"ENSG00000228685","processed_pseudogene"
"ENSG00000228686","lncRNA"
"ENSG00000228687","unprocessed_pseudogene"
"ENSG00000228689","lncRNA"
"ENSG00000228692","lncRNA"
"ENSG00000228700","processed_pseudogene"
"ENSG00000228702","processed_pseudogene"
"ENSG00000228703","lncRNA"
"ENSG00000228707","lncRNA"
"ENSG00000228711","processed_pseudogene"
"ENSG00000228718","lncRNA"
"ENSG00000228719","lncRNA"
"ENSG00000228721","processed_pseudogene"
"ENSG00000228734","lncRNA"
"ENSG00000228737","lncRNA"
"ENSG00000228739","lncRNA"
"ENSG00000228748","lncRNA"
"ENSG00000228750","lncRNA"
"ENSG00000228751","processed_pseudogene"
"ENSG00000228755","processed_pseudogene"
"ENSG00000228757","unprocessed_pseudogene"
"ENSG00000228764","processed_pseudogene"
"ENSG00000228770","processed_pseudogene"
"ENSG00000228772","lncRNA"
"ENSG00000228776","processed_pseudogene"
"ENSG00000228778","lncRNA"
"ENSG00000228779","lncRNA"
"ENSG00000228780","processed_pseudogene"
"ENSG00000228782","transcribed_unprocessed_pseudogene"
"ENSG00000228790","unprocessed_pseudogene"
"ENSG00000228792","lncRNA"
"ENSG00000228797","processed_pseudogene"
"ENSG00000228799","lncRNA"
"ENSG00000228800","lncRNA"
"ENSG00000228802","lncRNA"
"ENSG00000228806","unprocessed_pseudogene"
"ENSG00000228807","processed_pseudogene"
"ENSG00000228809","lncRNA"
"ENSG00000228810","processed_pseudogene"
"ENSG00000228814","transcribed_processed_pseudogene"
"ENSG00000228816","processed_pseudogene"
"ENSG00000228817","lncRNA"
"ENSG00000228823","unprocessed_pseudogene"
"ENSG00000228825","processed_pseudogene"
"ENSG00000228826","lncRNA"
"ENSG00000228827","unprocessed_pseudogene"
"ENSG00000228829","transcribed_unprocessed_pseudogene"
"ENSG00000228830","lncRNA"
"ENSG00000228833","unprocessed_pseudogene"
"ENSG00000228835","lncRNA"
"ENSG00000228837","processed_pseudogene"
"ENSG00000228838","lncRNA"
"ENSG00000228843","lncRNA"
"ENSG00000228848","processed_pseudogene"
"ENSG00000228852","lncRNA"
"ENSG00000228855","processed_pseudogene"
"ENSG00000228857","lncRNA"
"ENSG00000228860","processed_pseudogene"
"ENSG00000228862","lncRNA"
"ENSG00000228872","processed_pseudogene"
"ENSG00000228873","lncRNA"
"ENSG00000228876","lncRNA"
"ENSG00000228877","lncRNA"
"ENSG00000228882","processed_pseudogene"
"ENSG00000228886","lncRNA"
"ENSG00000228897","processed_pseudogene"
"ENSG00000228901","processed_pseudogene"
"ENSG00000228903","transcribed_unprocessed_pseudogene"
"ENSG00000228909","lncRNA"
"ENSG00000228917","lncRNA"
"ENSG00000228923","lncRNA"
"ENSG00000228935","processed_pseudogene"
"ENSG00000228941","processed_pseudogene"
"ENSG00000228943","processed_pseudogene"
"ENSG00000228944","lncRNA"
"ENSG00000228945","unprocessed_pseudogene"
"ENSG00000228948","processed_pseudogene"
"ENSG00000228950","lncRNA"
"ENSG00000228952","lncRNA"
"ENSG00000228953","processed_pseudogene"
"ENSG00000228957","unprocessed_pseudogene"
"ENSG00000228958","processed_pseudogene"
"ENSG00000228959","lncRNA"
"ENSG00000228960","transcribed_unprocessed_pseudogene"
"ENSG00000228963","unprocessed_pseudogene"
